Name	number_unique_genes	number_multiple_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_missing_genes
EGM_Bin1_renamed	79	20	23	PF01868.11,PF01655.13,PF01092.14,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR03677,TIGR00064,TIGR00021,TIGR03672,TIGR01077,TIGR01080,TIGR00501,TIGR01038,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02338,TIGR00037,TIGR00335,TIGR00471,TIGR00522,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR00491,TIGR00422,TIGR00279,TIGR00442,TIGR00308,TIGR00456,TIGR00264,TIGR00982,TIGR01952,TIGR03670,TIGR01046,TIGR01018,TIGR00936,TIGR01309,TIGR03653,TIGR00042,TIGR02389,TIGR01008,TIGR00283,TIGR03665,TIGR00448	PF13685.1,PF04919.7,PF00900.15,TIGR00490,TIGR00458,TIGR00111,TIGR01213,TIGR02076,TIGR01025,TIGR02651,TIGR00658,TIGR03680,TIGR00392,TIGR01052,TIGR00398,TIGR00408,TIGR00432,TIGR00324,TIGR00337,TIGR00405	PF01282.14,PF01000.21,TIGR03627,TIGR03636,TIGR03722,TIGR00291,TIGR00670,TIGR03629,TIGR03684,TIGR00729,TIGR00270,TIGR03628,TIGR02390,TIGR00336,TIGR02153,TIGR03683,TIGR00549,TIGR03626,TIGR00463,TIGR00307,TIGR03673,TIGR00373,TIGR00425
HM58_Bin_renamed	74	25	23	PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF01798.13,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF01157.13,PF01866.12,PF01198.14,PF01496.14,PF03874.11,PF01194.12,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR00293,TIGR01012,TIGR00490,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR03672,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR00521,TIGR03671,TIGR00240,TIGR02338,TIGR00335,TIGR01025,TIGR00471,TIGR00522,TIGR02153,TIGR00323,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00442,TIGR00456,TIGR00432,TIGR00264,TIGR00982,TIGR03626,TIGR00337,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405	PF01868.11,PF13685.1,PF00410.14,PF01990.12,PF02006.11,PF00687.16,TIGR01020,TIGR02258,TIGR00389,TIGR00458,TIGR01028,TIGR00037,TIGR02076,TIGR00336,TIGR02651,TIGR00134,TIGR00422,TIGR01052,TIGR00549,TIGR00408,TIGR00324,TIGR02389,TIGR00307,TIGR03665,TIGR00448	PF01282.14,PF01269.12,PF01864.12,PF01191.14,PF01200.13,TIGR03627,TIGR03677,TIGR03636,TIGR03722,TIGR03629,TIGR03684,TIGR03628,TIGR02390,TIGR03674,TIGR02236,TIGR03683,TIGR00279,TIGR00308,TIGR00398,TIGR01952,TIGR03670,TIGR01046,TIGR03673
HM82_Bin2_renamed	62	37	23	PF01655.13,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF04919.7,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF04019.7,PF00900.15,PF01090.14,PF01157.13,PF01866.12,PF01198.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00021,TIGR03672,TIGR01077,TIGR01080,TIGR01038,TIGR03628,TIGR01028,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR00335,TIGR01025,TIGR00522,TIGR00323,TIGR00491,TIGR00279,TIGR00442,TIGR00456,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR01046,TIGR01018,TIGR00936,TIGR00463,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00405,TIGR00448	PF01092.14,PF13685.1,PF02978.14,PF01984.15,PF07541.7,PF02006.11,TIGR00468,TIGR02258,TIGR00293,TIGR00458,TIGR00064,TIGR00111,TIGR01213,TIGR00501,TIGR00521,TIGR03671,TIGR02076,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR03674,TIGR00134,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR01052,TIGR00398,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR00337,TIGR00425,TIGR03665	PF01868.11,PF01282.14,PF01864.12,PF01191.14,PF01496.14,TIGR03627,TIGR01020,TIGR00389,TIGR03636,TIGR03722,TIGR00670,TIGR03629,TIGR03684,TIGR00729,TIGR00270,TIGR02236,TIGR03683,TIGR00308,TIGR01309,TIGR03653,TIGR02389,TIGR03673,TIGR00283
Nitrosotalea_koreensis_CS_renamed	107	3	12	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR00324	PF01282.14,PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR03672,TIGR03684,TIGR00270,TIGR03653,TIGR02389,TIGR03673
Candidatus_Nitrosocaldus_islandicus_isolate_3F_renamed	110	2	10	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR03722,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR03672,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	TIGR00458,TIGR00324	PF01282.14,PF01864.12,TIGR03627,TIGR03636,TIGR03629,TIGR00111,TIGR03684,TIGR00270,TIGR02389,TIGR03673
Nitrosotalea_devanaterra_Nd1_renamed	106	3	13	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR00324	PF01282.14,PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR03672,TIGR03684,TIGR00270,TIGR03626,TIGR03653,TIGR02389,TIGR03673
Nitrosotenuis_aquarius_strain_AQ6F_renamed	106	5	11	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR03629,TIGR00021,TIGR03672,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR01309,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,PF01984.15,TIGR00458,TIGR00324,TIGR00936	PF01282.14,PF01864.12,PF01194.12,TIGR03627,TIGR03636,TIGR03722,TIGR03684,TIGR00270,TIGR03653,TIGR02389,TIGR03673
Thaumarchaeota_bin_Fn1_renamed	106	3	13	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00291,TIGR00064,TIGR03629,TIGR00021,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR03671,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03670,TIGR00337,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	TIGR00336,TIGR00324,TIGR01046	PF04104.9,PF01864.12,PF02006.11,TIGR03627,TIGR00670,TIGR03672,TIGR03684,TIGR00270,TIGR00521,TIGR00240,TIGR03626,TIGR02389,TIGR03673
HM81_Bin1_renamed	61	12	49	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01864.12,PF04019.7,PF01090.14,PF01191.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR00293,TIGR01012,TIGR00291,TIGR00064,TIGR03629,TIGR00021,TIGR03672,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR00521,TIGR03671,TIGR00240,TIGR02338,TIGR00335,TIGR01025,TIGR00471,TIGR02153,TIGR03674,TIGR00323,TIGR02236,TIGR00491,TIGR00442,TIGR00549,TIGR00982,TIGR03626,TIGR01046,TIGR00936,TIGR00042,TIGR00307,TIGR01008,TIGR00283,TIGR00405	PF01269.12,PF13685.1,PF01157.13,PF01496.14,TIGR02258,TIGR00111,TIGR02076,TIGR00336,TIGR01052,TIGR00398,TIGR00337,TIGR03665	PF01282.14,PF00827.12,PF01990.12,PF07541.7,PF00900.15,PF02006.11,PF01866.12,PF01198.14,TIGR03627,TIGR01020,TIGR00389,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00670,TIGR03684,TIGR01077,TIGR00270,TIGR01028,TIGR02390,TIGR00037,TIGR00522,TIGR02651,TIGR00134,TIGR03683,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR00308,TIGR00456,TIGR00408,TIGR00432,TIGR00264,TIGR00324,TIGR01952,TIGR03670,TIGR01018,TIGR00463,TIGR01309,TIGR03653,TIGR02389,TIGR03673,TIGR00373,TIGR00425,TIGR00448
Candidatus_Nitrosocaldus_cavascurensis_strain_renamed	110	2	10	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF13685.1,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR03722,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR03672,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	TIGR00458,TIGR00324	PF01282.14,PF01864.12,TIGR03627,TIGR03636,TIGR03629,TIGR00111,TIGR03684,TIGR00270,TIGR02389,TIGR03673
Nitrosotalea_sinensis_Nd2_renamed	108	4	10	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR03672,TIGR00111,TIGR03684,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR00336,TIGR00324	PF01282.14,PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR00270,TIGR03653,TIGR02389,TIGR03673
HM82_Bin1_renamed	81	22	19	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01020,TIGR02258,TIGR00293,TIGR01012,TIGR03677,TIGR00291,TIGR00064,TIGR00021,TIGR03672,TIGR01077,TIGR01213,TIGR01080,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR03671,TIGR00240,TIGR02390,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00522,TIGR03674,TIGR00323,TIGR00491,TIGR00658,TIGR03680,TIGR00422,TIGR00279,TIGR00442,TIGR00308,TIGR00456,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR00337,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00448	PF13685.1,PF00410.14,PF00900.15,TIGR00490,TIGR00458,TIGR00111,TIGR00501,TIGR00471,TIGR00336,TIGR02153,TIGR02651,TIGR00134,TIGR00392,TIGR01052,TIGR00398,TIGR00549,TIGR00408,TIGR00432,TIGR00324,TIGR03670,TIGR00405,TIGR03665	PF01282.14,PF01864.12,TIGR01060,TIGR03627,TIGR00389,TIGR03636,TIGR03722,TIGR00670,TIGR03629,TIGR03684,TIGR00270,TIGR00521,TIGR02338,TIGR02236,TIGR03683,TIGR01046,TIGR03653,TIGR02389,TIGR03673
Nitrosotenuis_chungbukensis_MY2_renamed	105	5	12	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR03672,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR01309,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF01269.12,PF13685.1,TIGR00458,TIGR00324,TIGR00936	PF01282.14,PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR03684,TIGR00270,TIGR03628,TIGR03653,TIGR02389,TIGR03673
Thaumarchaeota_archaeon_UBA141_renamed	106	4	12	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR03636,TIGR03722,TIGR00458,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR03672,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR03674,TIGR00323,TIGR00134,TIGR03683,TIGR00491,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR02651,TIGR02236,TIGR00324	PF01282.14,PF01864.12,PF01194.12,PF01200.13,TIGR03627,TIGR03629,TIGR03684,TIGR03628,TIGR00658,TIGR01052,TIGR02389,TIGR03673
SB_01_renamed	69	15	38	PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF00466.15,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01194.12,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01012,TIGR03677,TIGR00291,TIGR00670,TIGR00021,TIGR03672,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR03628,TIGR01028,TIGR00240,TIGR02338,TIGR00037,TIGR02076,TIGR01025,TIGR00471,TIGR03674,TIGR00134,TIGR00658,TIGR03680,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00264,TIGR00982,TIGR00337,TIGR01046,TIGR00936,TIGR00463,TIGR01309,TIGR03653,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR00448	PF01015.13,PF13685.1,PF01496.14,PF03874.11,TIGR02258,TIGR00389,TIGR00458,TIGR01038,TIGR00336,TIGR02153,TIGR02651,TIGR01052,TIGR00432,TIGR00324,TIGR01952	PF01868.11,PF01282.14,PF01269.12,PF01798.13,PF01866.12,PF01198.14,PF00687.16,PF01200.13,TIGR03627,TIGR01020,TIGR00293,TIGR00490,TIGR03636,TIGR03722,TIGR00064,TIGR03629,TIGR03684,TIGR00270,TIGR00521,TIGR03671,TIGR02390,TIGR00335,TIGR00522,TIGR00323,TIGR02236,TIGR03683,TIGR00491,TIGR00392,TIGR00422,TIGR00279,TIGR03626,TIGR03670,TIGR01018,TIGR00042,TIGR02389,TIGR00307,TIGR03673,TIGR03665
